label,company,address,city,state,zip,phone,fax,toll-free,website,description,employees,sales-volume,established,first-name-1,last-name-1,title-1,gender-1,first-name-2,last-name-2,title-2,gender-2,first-name-3,last-name-3,title-3,gender-3,first-name-4,last-name-4,title-4,gender-4,first-name-5,last-name-5,title-5,gender-5,first-name-6,last-name-6,title-6,gender-6,first-name-7,last-name-7,title-7,gender-07,first-name-08,last-name-8,title-8,gender-8,first-name-9,last-name-9,title-9,gender-9,first-name-10,last-name-10,title-10,gender-10,first-name-11,last-name-11,title-11,gender-11,first-name-12,last-name-12,title-12,gender-12,first-name-13,last-name-13,title-13,gender-13,first-name-14,last-name-14,title-14,gender-14,first-name-15,last-name-15,title-15,gender-15,first-name-16,last-name-16,title-16,gender-16,first-name-17,last-name-17,title-17,gender-17,first-name-18,last-name-18,title-18,gender-18,first-name-19,last-name-19,title-19,gender-19,first-name-20,last-name-20,title-20,gender-20,first-name-21,last-name-21,title-21,gender-21,first-name-22,last-name-22,title-22,gender-22,first-name-23,last-name-23,title-23,gender-23,first-name-24,last-name-24,title-24,gender-24,first-name-25,last-name-25,title-25,gender-25,first-name-26,last-name-26,title-26,gender-26,first-name-27,last-name-27,title-27,gender-27,first-name-28,last-name-28,title-28,gender-28,first-name-29,last-name-29,title-29,gender-29,first-name-30,last-name-30,title-30,gender-30,first-name-31,last-name-31,title-31,gender-31,first-name-32,last-name-32,title-32,gender-32,first-name-33,last-name-33,title-33,gender-33,first-name-34,last-name-34,title-34,gender-34,first-name-35,last-name-35,title-35,gender-35,first-name-36,last-name-36,title-36,gender-36,first-name-37,last-name-37,title-37,gender-37,first-name-38,last-name-38,title-38,gender-38,first-name-39,last-name-39,title-39,gender-39,first-name-40,last-name-40,title-40,gender-40,first-name-41,last-name-41,title-41,gender-41,first-name-42,last-name-42,title-42,gender-42,first-name-43,last-name-43,title-43,gender-43,first-name-44,last-name-44,title-44,gender-44,first-name-45,last-name-45,title-45,gender-45,first-name-46,last-name-46,title-46,gender-46,first-name-47,last-name-47,title-47,gender-47,first-name-48,last-name-48,title-48,gender-48,first-name-49,last-name-49,title-49,gender-49,first-name-50,last-name-50,title-50,gender-50
gastonia-sheet-metal-works-inc,Gastonia Sheet Metal Works Inc,407 E Long Ave,Gastonia,NC,28054,7048640344,7048678883,8002731670,Gsmsince1927.Com,"Gastonia Sheet Metal Works Has Been Serving The Gaston County, N.C., Area Since 1927. The Company Provides Residential, Commercial And Industrial Installation And Service Of Air Conditioning Systems. It Also Operates A Commercial Roofing And Sheet Metal Division That Installs New Roofs, Repairs Existing Roofs And Maintains Roofing Systems. The Division Specializes IN Sheet Metal Items Such As Copper Guttering And Chimney Caps.",200,"$33,778,000",1927,Steven,Long,Partner,Male,Joel,Long,President,Male,Steven,Long,Vice President,Male,Sharon,Owens,CAO,Female,Shawn,Messer,Sales Exec,Male,Velencia,Karl,Finance Exec,Female,Steven,Long,Sales,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gastonia-city-public-works,Gastonia City Public Works,1300 N Broad St,Gastonia,NC,28054,7048666823,,,Cityofgastonia.Com,"Gastonia City Public Works Provides Water And Wastewater Management Services And Is A Division Of The City Of Gastonia. The Department Provides A Wide Range Of Municipal Services To Its Citizens And Customers. Its Services Include Water Distribution And Treatment, Wastewater Collection, Transportation Systems And Engineering Services. Additionally, It Also Offers A Variety Of Public Works And Utility Programs. It Has Various Divisions, Such As Customer Service, Wastewater Treatment, And Water Supply And Treatment. The Department Is Compliant With Iso 14001 And Offers A Variety Of Activities And Programs For Community Improvement And The Economic Development Of Society. It Is Located IN Gastonia.",200,"$28,201,000",1901,Joe,Albright,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gaston-electronics-llc,Gaston Electronics LLC,1310 Charles Raper Jonas Hwy,Mount Holly,NC,28120,7048225001,7048272628,,Gastonelectronics.Com,"Founded IN 1975, Gaston Electronics Is A Privately Held Company That Offers A Variety Of Engineering Solutions. Its Services Include Component Selection, Raw Board Design, And Component Obsolescence And Substitution Management. The Company Also Offers Cabling, Sheet Metal Design, And Hydraulic And Pneumatic Integration Solutions. Operational For More Than 25 Years Gaston Electronics Provides A Range Of Control Panel Assembling Solutions To The Industrial Sector. It Also Specializes IN Cellular Tower Monitoring And Electronic Water Analysis. The Company Serves Clients IN The Medical, Power, Military, Defense And Power Sectors. Gaston Electronics Specializes IN Wave Soldering And IN-Circuit Testing.",100,$0,1975,Scott,Davis,President,Male,David,Craig,Vice President,Male,Rich,Mason,Vice President,Male,Cathy,Buresch,Manager,Female,Tom,Wallace,Cio/Cto,Male,Rich,Mason,Sales Exec,Male,Rich,Mason,Cmo,Male,David,Craig,Finance Exec,Male,Larry,Brimer,Engr/Tech,Male,Dana,Lucas,Sales,Female,Milton,Smith,Operations,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
garland-shirt-co,Garland Shirt Co,120 S Church Ave,Garland,NC,28441,9105291811,9105297481,8883391811,,,200,"$9,995,000",1955,Dan,Teel,Mfg Exec,Male,Bill,Sand,COO,Male,Melissa,Newkirk,HR Executive,Female,Dan,Teel,Sales Exec,Male,Dan,Teel,Marketing Exec,Male,Jane,Jones,Purchase Exec,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
galaxy-aerospace-corp,Galaxy Aerospace Corp,10800 Sikes Pl,Charlotte,NC,28277,7048476977,,,,,180,"$47,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fxi,FXI,18801 Old Statesville Rd,Cornelius,NC,28031,7048928081,7048920409,8004362639,,"Fxi Is A Producer Of Flexible Polyurethane Foam For The Bedding, Furniture, Carpet-Cushion And Automotive Markets. The Company Also Produces Technical Foams, Which Are Used IN Diverse Applications IN The Industrial, Consumer, Electronics And Transportation Industries. The Company Conducts Business Through Several Distinct Business Units, Including Foam Products, Which Are Used IN Bedding, Pillows, Sofas And Couches; Automotive Products, Which Are Used IN Automobiles, Minivans, Sports Utility Vehicles And Pickup Trucks; Carpet Cushioning, Which Includes Rebond, Sponge Rubber, Felt And Polyurethane Carpet Underlay; And Technical Products, Which Are Used IN Acoustics, Gaskets, Reservoirs And Filtration Products.",163,"$60,175,000",1960,Kristine,Waggoner,Vice President,Female,Ken,Mitchell,Vice President,Male,Scott,Robeson,Manager,Male,Jack,Topp,Manager,Male,Richard,Centeno,COO,Male,Larry,Theriault,HR Executive,Male,Rich,Fairfield,Sales Exec,Male,Richard,Centeno,Cmo,Male,Melissa,Redfern,Controller,Female,Mike,Gill,Engr/Tech,Male,Bob,Morgan,Purchase Exec,Male,Dan,Sowry,Telecom Exec,Male,Jennifer,Hughes,Finance,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fulflex-of-nc-inc,Fulflex Of Nc Inc,500 Airboss Pkwy,Scotland Neck,NC,27874,2528263132,,,,,100,"$19,056,000",1966,William,Russell,President,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fujifilm-holdings-america-corp,FUJIFILM Holdings America Corp,2400 Perimeter Park Dr,Morrisville,NC,27560,9194152221,,,Fujifilmusa.Com,,100,"$24,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fujifilm-diosynth-biotech,FUJIFILM Diosynth Biotech,101 J Morris Commons Ln # 135,Morrisville,NC,27560,9193374400,,,Fujifilmdiosynth.Com,"Established IN 1923, Diosynth Biotechnology Operates A Manufacturing Plant That Utilizes Cell Culture And Microbial Production Processes To Manufacture Drugs. The Company Offers A Range Of Recombinant Therapeutic Proteins And Vaccines For Preclinical, Clinical And Commercial Purposes. Its Analytical Development Team Works On Various Techniques, Such As Dna Sequencing, Biophysical Characterization, Capillary Electrophoresis And Mass Spectrometry. Diosynth Biotechnology Manufactures Products Using Mammalian, Insect And Microbial Expression Systems. IN Addition, The Company S Cell Culture Development Technology Utilizes Hybridomas, Murine Myelomas And Human Cell Lines. It Undertakes Real Time Stability Studies For Products, Intermediates And Reference Standards. Diosynth Biotechnology Maintains A Location IN Morrisville, N.C.",200,$0,1923,Steve,Bagshaw,CEO,Male,Martin,Meeson,President,Male,Kenji,Orihashi,Executive VP,Male,Andy,Fenny,Senior VP,Male,Jo,Nunn,Senior VP,Female,David,Patterson,Senior VP,Male,Thomas,Page,Vice President,Male,Dave,Sehgal,Vice President,Male,Melvin,Whitehead,Vice President,Male,Matthew,Beaulieu,Director,Male,Leigh,Bell,Director,Female,Bernardo,Caceres,Director,Male,Maria,Cho,Director,Female,Tom,Coady,Director,Male,Dan,Devido,Director,Male,Holly,Dowling,Director,Female,Michael,Dunn,Director,Male,David,Dutton,Director,Male,Jason,Fairlee,Director,Male,Anthony,Fultz,Director,Male,Abel,Hastings,Director,Male,Rick,Jessee,Director,Male,Joanna,Norman,Director,Female,Stephenie,Robertson,Director,Female,Philip,Ropp,Director,Male,Clara,Smith,Director,Female,Christine,Vannais,Director,Female,Jason,Ashburn,Manager,Male,Jeremy,Bash,Manager,Male,Cliff,Becher,Manager,Male,Matt,Bray,Manager,Male,Coleen,Burke,Manager,Female,Bruce,Cummings,Manager,Male,Alana,Davis,Manager,Female,Neal,Falcone,Manager,Male,Shane,Fore,Manager,Male,Eliel,Garcia,Manager,Male,Melissa,Harris,Manager,Female,Deborah,Hermes,Manager,Female,Keita,Hirabayashi,Manager,,Meghan,Howard,Manager,Female,Michael,Huerta,Manager,Male,Michael,Malloy,Manager,Male,Lannette,Moss,Manager,Female,Ninitha,Perumalla,Manager,,Susan,Rabideau,Manager,Female,Kyle,Rohrbach,Manager,Male,Geetali,Singh,Manager,,Joel,Smith,Manager,Male,Allen,Spence,Manager,Male
friskies-petcare-inc,Friskies Petcare Inc,621 W Broad St,Elizabeth City,NC,27909,2523352885,,,,,125,"$116,754,000",1988,David,Gamet,Mfg Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
freudenberg-nok,Freudenberg-NOK,4316 Old Forge Dr,Gastonia,NC,28056,7048248280,,,,,173,"$24,474,000",,Duane,Pendelton,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franklin-aerospace-inc,Franklin Aerospace Inc,147 Commercial Park Dr,Thomasville,NC,27360,3364741960,,,Franklinaerospace.Us,,180,"$28,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
franco-manufacturing-inc,Franco Manufacturing Inc,2501 Ashcraft Ave,Monroe,NC,28110,7042832135,,,,,125,"$15,082,000",1967,Al,Trogdon,Vice President,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fountain-powerboats,Fountain Powerboats,1653 Whichards Beach Rd,Washington,NC,27889,2529752000,2529756793,,Fountainpowerboats.Com,"Fountain Power Industries, A Ship And Boat Building Company, Employs More Than 400 People And Is Based IN Washington, N.C. The Company Is Traded On The American Stock Exchange Under The Ticker Symbol Fpb. Fountain Powerboats, A Fountain Power Industries Subsidiary, Was Founded With The Goal Of Building The Fastest, Smoothest, Safest And Best-Handling Boats On The Water. The Company Builds Express Cruisers, Which Are Very Popular Among Its Customers. To Capture A Larger Share Of This Burgeoning Market Of Express Cruisers, The Company Has Fine-Tuned Its Existing Models And Added An Extremely Versatile, 38-Foot Sportfish Cruiser That Appeals To Serious Anglers Who Demand Luxury, As Well. The Company Also Manufactures Fishing Boats. Fountain Fish Boats Appeal To Hard-Core Anglers, Yet These Boats Are Versatile Enough For Family Cruising.",200,$0,1985,John,Walker,CEO,Male,Robert D,Knight,President,Male,John,Walker,President,Male,Gary,Baltz,Executive VP,Male,Betty G,Smith,Vice President,Female,David,Hardison,Administrator,Male,Reginald M,Fountain Jr,Chairman,Male,Irving L,Smith,CFO,Male,Roger F,Scott,Admin Exec,Male,Betty G,Smith,CAO,Female,Carol,Price,HR Executive,Female,Gary,Baltz,Sales Exec,Male,Gary,Baltz,Cmo,Male,Roger F,Scott,Treasurer,Male,Gary,Bridges,Engr/Tech,Male,Scott,Beebe,IT,Male,John,Delong,IT,Male,Dave,Clark,Marketing,Male,Reggie,Fountain,Marketing,Male,David,Hardison,Marketing,Male,A Myles,Cartrette,Board Member,Male,George L,Deichmann Iii,Board Member,Male,Reginald M,Fountain Jr,Board Member,Male,Craig F,Goess,Board Member,Male,Guy L,Hecker Jr,Board Member,Male,David C,Miller,Board Member,Male,Anthony J,Romersa,Board Member,Male,Anthony A,Sarandes,Board Member,Male,Mark L,Spencer,Board Member,Male,John,Walker,Board Member,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fortron-industries-llc,Fortron Industries LLC,4600 US Highway 421 N,Wilmington,NC,28401,9107637132,,,Celanese.Com,,100,"$14,274,000",,Luis,Mendoza,Manager,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forster-textile-mills-inc,Forster Textile Mills Inc,12460 Lakewood Dr,Laurinburg,NC,28352,9108443976,,,,,100,"$18,458,000",,Thomas,Miller,President,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-motor-parts-pdc,Ford Motor Parts Pdc,1099 Corporate Park Dr,Mebane,NC,27302,9193048424,,,Ford.Com,,139,"$66,745,000",,Michele,Detombeur,Manager,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ford-motor-co,Ford Motor Co,1111 E 5th St,Tabor City,NC,28463,9106536027,,,,,139,"$66,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fontaine-modification-co,Fontaine Modification Co,2718 Salisbury Hwy,Statesville,NC,28677,7048723792,,,,,214,"$37,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foamex-fibers,Foamex Fibers,912 N Main Ave,Newton,NC,28658,8284653800,,,,,105,"$12,605,000",1986,Kennon,Rollins,Mfg Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fms-enterprises,Fms Enterprises,2001 Kawai Rd,Lincolnton,NC,28092,7047354249,,,,,100,"$12,565,000",,Harlon,Ward,Manager,Male,Avi,Blum,Vice President,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flynt-fabrics-inc,Flynt Fabrics Inc,410 E Interstate Service Rd,Graham,NC,27253,3362268476,,,,,145,"$15,838,000",1972,Jim,Fisher,President,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flowserve-corp,Flowserve Corp,1900 S Saunders St,Raleigh,NC,27603,9198320525,9198313369,,Flowserve.Com,"Edward Valves Produces Critical Service Gate Globe And Check Valves And Forged Steel Fittings That Are Used For Power Plants, Process Facilities And Other High-Temperature, High-Pressure Services. The Edward Line Includes Valves Ranging IN Size From 1/4' Up To 32', IN Pressure Classes From 150 To 10000 And IN Services Including Drain And Vent Service, Alkylation Service, Chlorine Service, Fail-Safe Main Steam Isolation, Sour Service, Flow Control, Nuclear, Cryogenic And Bellowseal. Edward Valves Carries The Asme Section Iii 'N' Stamp Certification For The Design And Manufacture Of Nuclear Grade Valves, And Meets Specifications Including Asme B16.34 And Api602. The Company Is Headquartered IN Raleigh, N.C., And Sells Its Products Through A Network Of Distributors Located Throughout The World. The Company S Manufacturing Facility Is Registered According To Iso 9001 Quality Standards. Edward Valves Is A Subsidiary Of Flowserve, A Manufacturer Of Engineered Pumps, Precision Mechanical Seals, Automated And Manual Quarter-Turn Valves, Control Valves And Actuators And Related Flow Management Services, Primarily For The Process Industries.",210,"$106,543,000",1965,Ken,Stewart,Vice President,Male,William,Hasting,Cio/Cto,Male,Sheila,Knurowski,HR Executive,Female,Charles,Shuty,Sales Exec,Male,Charles,Shuty,Cmo,Male,Greg,Lawrence,Controller,Male,John,Campbell,Manufacturing,Male,William,Nashburn,Telecom Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flowers-baking-co,Flowers Baking Co,315 Cassell St,Winston Salem,NC,27107,3367858700,3367858723,,Flowersfoods.Com,"Flowers Foods, Formerly Known As Flowers Baking Company, Is One Of The Leading Producers And Marketers Of Packaged Bakery Products IN The United States. It Is A Publicly Traded Company That Operates More Than 35 Bakeries Throughout The U.S. The Company Offers A Variety Of Breads, Buns, Rolls, Snack Cakes And Pastries. Flowers Foods Serves Several Food Service And Retail Customers IN The Southeast And The Southwest. The Company Offers Products Under The Nature's Own, Whitewheat, Cobblestone Mill, Mrs. Freshley's, Blue Bird, European Bakers And Butterkrust Brands. It Maintains Direct Store Delivery And Warehouse Segments. The Company S Subsidiaries Include Flowers Finance, Holsum Holdings And Bailet Street Bakery. Flowers Foods Has Annual Sales Revenue Of Over $2.4 Billion.",150,"$6,870,000",1926,Evan,Griffin,President,Male,Wes,Dancy,Site Manager,Male,Dell,Jennings,HR Executive,Male,Kyle,Norman,Controller,Male,Samantha,Bernett,Operation Exec,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight-safety-dynamics-inc,Flight Safety Dynamics Inc,4401 E Independence Blvd # 209,Charlotte,NC,28205,7049005811,,,,,180,"$47,053,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flextronics-international,Flextronics International,1187 Telecom Dr,Creedmoor,NC,27522,9199984000,,8888032622,Flextronics.Com,,200,"$64,267,000",,Richard,Rollinson,President,Male,Lisa,Casey,Manager,Female,Bridget,Fulton,Finance Exec,Female,Thomas,Albright,Operation Exec,Male,Jose,Duneas,Engr/Tech,Male,David,Greenfield,Engr/Tech,Male,Brent,Stroud,Purchase Exec,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flextronics-international,Flextronics International,1000 Innovation Ave,Morrisville,NC,27560,9199412100,9199412162,,Flextronics.Com,,450,"$195,947,000",,Patrick,Mcnally,Senior VP,Male,Jose,Garcia,Vice President,Male,Todd,Hughes,Vice President,Male,Nicholas,Baranski,Director,Male,Janet,Bowles,Director,Female,Federico,DE LA Torre,Director,Male,Ken,Filpi,Director,Male,Sharon,Johnson,Director,Female,Leon,Kizer,Director,Male,Todd,Marrott,Director,Male,Lou,Meszaros,Director,Female,Tracy,Sain,Director,Female,Steve,Strothmann,Director,Male,Eric,Fiest,General Mgr,Male,Efrain,Bonilla,Manager,Male,Jan,Cerny,Manager,,Tina,Deason,Manager,Female,David,Gilmore,Manager,Male,Steevie,Mize,Manager,Male,Mark,Musser,Manager,Male,Magda,Petru,Manager,Female,Troy,Priest,Manager,Male,Lakeisha,Richardson,Manager,Female,Christi,Roberts,Manager,Female,Brent,Stroud,Manager,Male,Karen,Gaster,Mfg Exec,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flextronics-international,Flextronics International,130 Mosswood Blvd,Youngsville,NC,27596,9195567881,,,Flextronics.Com,"Flextronics International Is An Electronics Manufacturing Service Provider Offering Design, Engineering And Manufacturing Services To Automotive, Computing, Consumer Digital, Industrial, Infrastructure, Medical And Mobile Original Equipment Manufacturers. Its Services Include Printed Circuit Board And Flexible Circuit Fabrication, Systems Assembly And Manufacturing, Computer-Aided Testing, Materials Procurement And Inventory Management. The Company Also Provides Logistics Services, Such As Freight Forwarding, Warehousing And Inventory Management, And Outbound And E-Commerce Solutions. Its After-Sales Services Includes Product Repair, Remanufacturing And Maintenance At Repair Depots, Logistics And Parts Management, Returns Processing, Warehousing And Engineering Change Management. Additionally, The Company Offers Design And Engineering Services That Include User Interface And Industrial Design, Mechanical Engineering And Tooling Design, Electronic System Design And Printed Circuit Board Design. Flextronics International Is Headquartered IN Singapore And Has A Branch Office IN Youngsville, N.C.",501,"$723,640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
